N,P,K,temperature,humidity,soil,season,label
118,15,45,24.21495706,84.20576992,Clay,Summer,watermelon
92,21,48,25.81692236,82.043255,Loamy,Summer,watermelon
106,14,45,24.47018505,84.16390229,Loamy,Summer,watermelon
99,5,47,24.13078816,84.84494575,Clay,Summer,watermelon
98,8,51,26.1793464,86.52258079,Loamy,Summer,watermelon
108,22,46,26.17668721,86.72952049999998,Loamy,Summer,watermelon
119,7,55,26.03867719,84.6378378,Loamy,Summer,watermelon
117,27,48,26.53259325,82.39053979,Clay,Summer,watermelon
109,10,53,26.81938687,87.8274604,Clay,Summer,watermelon
80,16,46,25.50405534,81.40297428,Clay,Summer,watermelon
100,18,52,26.20234499,80.38266489,Clay,Summer,watermelon
91,7,53,25.13735887,89.28272716,Loamy,Summer,watermelon
86,6,53,25.92030221,83.47202566,Clay,Summer,watermelon
107,5,52,26.6634609,89.98405233,Clay,Summer,watermelon
103,16,49,24.06731461,81.64075303,Clay,Summer,watermelon
101,20,48,24.6774157,82.75411437,Loamy,Summer,watermelon
85,25,47,26.11440416,87.64081095,Loamy,Summer,watermelon
84,7,51,26.81530456,87.65694462,Loamy,Summer,watermelon
102,28,54,25.15623099,80.27525115,Clay,Summer,watermelon
98,25,52,25.2801372,83.15393658,Loamy,Summer,watermelon
97,25,50,26.22005978,80.90127035,Loamy,Summer,watermelon
90,16,45,24.92093261,80.61750795,Loamy,Summer,watermelon
95,12,46,26.21667586,81.01009354,Loamy,Summer,watermelon
82,23,49,26.81383586,87.21986949,Clay,Summer,watermelon
82,25,51,24.31334971,87.47409052,Loamy,Summer,watermelon
110,28,46,24.29105004,88.04541346,Loamy,Summer,watermelon
118,21,51,24.42998931,86.33904774,Clay,Summer,watermelon
120,20,45,25.66576039,88.6984228,Loamy,Summer,watermelon
91,7,52,25.07803672,83.46230461,Loamy,Summer,watermelon
81,6,55,24.88910524,85.87059083,Loamy,Summer,watermelon
101,13,54,25.42900869,82.91481799,Clay,Summer,watermelon
101,17,55,24.37118217,87.1269128,Loamy,Summer,watermelon
111,6,53,26.493064500000006,88.59143088,Loamy,Summer,watermelon
107,10,49,25.83202912,89.00481725,Clay,Summer,watermelon
115,11,46,24.41592661,89.39655519,Clay,Summer,watermelon
84,25,52,24.37190239,81.2514818,Loamy,Summer,watermelon
120,7,47,24.24782473,83.03687902,Clay,Summer,watermelon
91,12,46,24.64458469,85.49938185,Loamy,Summer,watermelon
89,22,52,24.89681131,86.10782926,Loamy,Summer,watermelon
113,19,46,25.41864024,81.12122989,Loamy,Summer,watermelon
97,22,50,26.26028739,86.14585891,Clay,Summer,watermelon
117,30,50,24.90123934,87.20772913,Clay,Summer,watermelon
90,14,52,24.84740848,89.20454622,Loamy,Summer,watermelon
104,23,47,26.98212846,86.70068316,Clay,Summer,watermelon
81,16,45,26.90435747,86.25426228,Clay,Summer,watermelon
88,5,47,25.86475496,86.67468041,Clay,Summer,watermelon
92,7,45,26.70607759,81.14149505,Clay,Summer,watermelon
81,18,50,26.44019475,80.91934337,Clay,Summer,watermelon
111,5,55,26.283443,84.42478917,Clay,Summer,watermelon
108,23,51,26.84366082,83.85039964,Loamy,Summer,watermelon
113,30,50,26.03967219,83.9862443,Loamy,Summer,watermelon
83,10,53,24.92994759,85.00802358,Loamy,Summer,watermelon
101,11,51,25.50736962,84.24340241,Clay,Summer,watermelon
114,21,55,25.4438391,87.93923120000002,Loamy,Summer,watermelon
99,6,45,26.12588914,86.5507939,Loamy,Summer,watermelon
92,20,55,25.10474753,87.52676159999999,Clay,Summer,watermelon
92,7,48,26.27520631,86.63249555,Clay,Summer,watermelon
91,24,55,26.27061608,83.09194521,Loamy,Summer,watermelon
110,21,54,26.73690828,87.82430156,Clay,Summer,watermelon
112,25,51,25.04746944,85.5667282,Clay,Summer,watermelon
89,25,54,24.69368934,85.56967628,Loamy,Summer,watermelon
100,10,53,24.54356968,84.60808277,Loamy,Summer,watermelon
83,22,54,25.89762315,81.96664832,Loamy,Summer,watermelon
95,14,50,26.6333118,84.31756844,Clay,Summer,watermelon
119,30,49,25.35794749,80.45846265,Clay,Summer,watermelon
97,12,47,25.28784623,89.63667876,Clay,Summer,watermelon
110,7,45,26.63838589,84.69546874,Loamy,Summer,watermelon
96,18,50,25.3310446,84.30533791,Clay,Summer,watermelon
83,23,55,26.89750174,83.89241484,Loamy,Summer,watermelon
120,24,47,26.98603693,89.4138489,Loamy,Summer,watermelon
115,17,55,27.57826922,94.11878202,Clay,Summer,muskmelon
114,27,48,27.82054812,93.03555162,Clay,Summer,muskmelon
101,25,52,29.09910406,94.22237826,Clay,Summer,muskmelon
118,18,52,28.04943594,90.83130708,Clay,Summer,muskmelon
95,26,45,29.91690582,94.55695552,Loamy,Summer,muskmelon
81,25,49,29.86895762,93.25103208,Loamy,Summer,muskmelon
117,24,53,29.17220859,92.21405224,Loamy,Summer,muskmelon
114,30,51,29.24908541,90.06998135,Loamy,Summer,muskmelon
113,6,52,27.76317235,90.35567642,Clay,Summer,muskmelon
108,26,52,28.82629037,94.26765349,Loamy,Summer,muskmelon
81,30,48,28.52379742,92.09688432,Loamy,Summer,muskmelon
115,9,52,29.06785065,90.97685539,Loamy,Summer,muskmelon
83,7,45,29.08417927,90.73891887,Clay,Summer,muskmelon
84,21,55,28.47090661,94.79453182,Loamy,Summer,muskmelon
109,26,45,28.27973674,90.38971208,Loamy,Summer,muskmelon
95,27,55,28.47212559,91.21322065,Loamy,Summer,muskmelon
119,5,55,29.68846716,94.30111601,Loamy,Summer,muskmelon
110,14,51,27.02415146,91.66737633,Loamy,Summer,muskmelon
82,18,48,29.09588297,94.16748386,Loamy,Summer,muskmelon
87,14,48,29.69238699,92.58862544,Clay,Summer,muskmelon
85,9,53,28.20619412,92.86798698,Loamy,Summer,muskmelon
100,6,53,29.05248036,93.92217834,Loamy,Summer,muskmelon
107,12,46,29.57240298,93.61870344,Clay,Summer,muskmelon
91,13,47,29.10968327,92.43510994,Loamy,Summer,muskmelon
102,25,50,28.20480805,92.91440379,Loamy,Summer,muskmelon
117,25,53,29.11858526,92.12543021,Loamy,Summer,muskmelon
85,21,52,29.62800691,90.10051615,Loamy,Summer,muskmelon
104,25,55,29.81196601,90.36881284,Loamy,Summer,muskmelon
102,24,54,27.72338349,90.93897939,Clay,Summer,muskmelon
116,25,50,29.26092798,92.92367701,Loamy,Summer,muskmelon
100,17,48,29.72791119,94.29753295,Loamy,Summer,muskmelon
110,25,54,28.91105641,90.78413842,Loamy,Summer,muskmelon
104,25,51,28.96361426,93.88482153,Loamy,Summer,muskmelon
107,11,54,28.59052369,91.33617236,Loamy,Summer,muskmelon
98,26,52,27.33897716,90.69759008,Loamy,Summer,muskmelon
88,17,52,29.90415889,90.75284363,Clay,Summer,muskmelon
87,25,46,27.42711692,90.02696201,Loamy,Summer,muskmelon
120,8,46,29.55657523,90.70937262,Clay,Summer,muskmelon
95,13,46,29.84070774,93.76312893,Loamy,Summer,muskmelon
108,22,47,28.53545677,91.72742702,Loamy,Summer,muskmelon
82,13,52,27.11535046,94.86907886,Loamy,Summer,muskmelon
120,23,55,27.84492803,91.60666594,Clay,Summer,muskmelon
110,22,47,29.03157242,91.82172592,Loamy,Summer,muskmelon
95,23,45,27.82424457,90.56698742,Loamy,Summer,muskmelon
106,10,49,27.72653142,92.00687531,Loamy,Summer,muskmelon
99,12,52,28.69708334,94.30759855,Loamy,Summer,muskmelon
106,20,51,29.73019662,90.97015715,Loamy,Summer,muskmelon
83,11,53,29.54097171,92.91778307,Loamy,Summer,muskmelon
117,19,55,28.80311922,91.78336933,Loamy,Summer,muskmelon
98,26,49,27.29035669,90.53330091,Loamy,Summer,muskmelon
113,20,48,27.46583649,94.87679041,Loamy,Summer,muskmelon
101,17,47,29.49401389,94.72981338,Loamy,Summer,muskmelon
98,7,45,27.79161808,92.51054946,Loamy,Summer,muskmelon
93,22,48,29.12533739,91.52291141,Clay,Summer,muskmelon
95,21,47,27.93114233,93.56161439,Loamy,Summer,muskmelon
109,12,48,29.45771748,92.12534736,Clay,Summer,muskmelon
118,12,47,27.96872279,92.17444796,Loamy,Summer,muskmelon
100,14,49,29.48882958,91.07574233,Loamy,Summer,muskmelon
89,9,47,29.47156259,90.77069618,Clay,Summer,muskmelon
95,16,46,27.076726500000003,90.14362622,Clay,Summer,muskmelon
95,7,45,27.30008597,90.80015308,Loamy,Summer,muskmelon
87,6,45,29.82729394,90.79007335,Loamy,Summer,muskmelon
93,20,50,29.93061247,93.22980899,Loamy,Summer,muskmelon
84,29,49,29.94349168,93.90741192,Loamy,Summer,muskmelon
111,5,47,28.03306461,91.47355778,Loamy,Summer,muskmelon
111,5,52,29.8843055,94.0371147,Loamy,Summer,muskmelon
111,15,54,27.7058373,92.91185695,Loamy,Summer,muskmelon
89,11,47,29.78714005,94.65343534,Loamy,Summer,muskmelon
110,15,48,28.57819995,92.86597437,Loamy,Summer,muskmelon
95,30,52,29.48069921,90.33698678,Clay,Summer,muskmelon
115,12,52,27.51492243,94.96218673,Clay,Summer,muskmelon
120,25,50,28.05457761,94.81637388,Loamy,Summer,muskmelon
102,11,45,29.03167341,93.12603235,Loamy,Summer,muskmelon
94,5,55,28.5854649,91.89216849,Loamy,Summer,muskmelon
84,18,46,27.08808014,93.42402083,Clay,Summer,muskmelon
107,22,54,27.99611732,90.84660317,Clay,Summer,muskmelon
80,18,52,27.87317436,91.14849627,Loamy,Summer,muskmelon
86,18,45,28.96586565,90.71832938,Clay,Summer,muskmelon
113,28,48,28.87726019,92.48839665,Loamy,Summer,muskmelon
115,18,53,29.17052093,94.19790371,Loamy,Summer,muskmelon
82,20,54,29.34033587,90.01506395,Clay,Summer,muskmelon
98,22,47,29.07265321,91.91533173,Loamy,Summer,muskmelon
117,25,54,28.68275966,92.50969311,Loamy,Summer,muskmelon
83,15,49,28.92705913,91.39356832,Loamy,Summer,muskmelon
120,16,51,27.99901833,91.64193051,Clay,Summer,muskmelon
111,5,50,27.59350075,91.79742953,Loamy,Summer,muskmelon
85,21,47,29.87331077,90.60932469,Loamy,Summer,muskmelon
90,23,54,28.55852465,90.45773041,Loamy,Summer,muskmelon
99,29,55,29.19378695,91.46241065,Clay,Summer,muskmelon
102,11,47,27.98780984,92.78226196,Clay,Summer,muskmelon
80,18,51,28.05380704,91.81758779,Clay,Summer,muskmelon
87,21,52,27.350629600000005,94.29119509999998,Loamy,Summer,muskmelon
114,8,52,29.34081108,94.5513539,Loamy,Summer,muskmelon
99,6,46,28.61475136,94.22253035,Loamy,Summer,muskmelon
89,25,50,27.04863538,91.34685096,Loamy,Summer,muskmelon
96,13,55,29.5275305,94.57459443,Clay,Summer,muskmelon
82,26,47,28.50416396,93.46806467,Clay,Summer,muskmelon
106,21,52,28.89578588,94.78993038,Loamy,Summer,muskmelon
90,15,52,27.04927452,91.3821731,Loamy,Summer,muskmelon
106,16,54,28.96017885,91.69532178,Clay,Summer,muskmelon
24,128,196,22.75088787,90.69489172,Sandy,Winter,apple
7,144,197,23.8494014,94.34814995,Loamy,Winter,apple
14,128,205,22.60800988,94.58900601,Loamy,Winter,apple
8,120,201,21.18667419,91.13435689,Loamy,Winter,apple
20,129,201,23.41044706,91.69913296,Sandy,Winter,apple
32,137,204,22.86006627,93.12859895,Sandy,Winter,apple
27,139,205,22.48403042,93.40819246,Sandy,Winter,apple
0,123,205,22.02775403,92.96129462,Sandy,Winter,apple
22,144,196,21.91191314,91.68748063,Loamy,Winter,apple
1,124,199,23.71059131,93.27392415,Sandy,Winter,apple
30,122,197,21.37784654,92.72043743,Sandy,Winter,apple
29,121,196,22.84852833,94.32130209,Loamy,Winter,apple
13,126,204,23.1094265,92.79630809,Loamy,Winter,apple
9,139,199,23.25230817,94.54128292,Sandy,Winter,apple
0,133,200,23.67287749,90.4935574,Sandy,Winter,apple
30,143,199,23.76881552,90.59810302,Sandy,Winter,apple
36,140,198,23.34386401,91.47684705,Loamy,Winter,apple
37,137,199,22.63946441,90.18451645,Sandy,Winter,apple
33,121,203,22.45696744,94.76285385,Sandy,Winter,apple
7,144,195,22.96388477,93.58065995,Sandy,Winter,apple
35,128,205,21.07273439,93.56585985,Loamy,Winter,apple
29,128,198,22.44075021,92.70785115,Sandy,Winter,apple
2,143,196,22.71271308,90.45261746,Sandy,Winter,apple
34,140,198,21.70416965,93.44006288,Sandy,Winter,apple
29,144,204,22.43324518,92.48667725,Sandy,Winter,apple
32,141,203,21.25941052,92.84416234,Sandy,Winter,apple
13,144,197,22.9215706,94.89613443,Loamy,Winter,apple
25,143,198,22.81212536,91.51861705,Loamy,Winter,apple
9,137,200,21.12152071,90.6878768,Sandy,Winter,apple
6,144,198,21.11478672,90.31528693,Sandy,Winter,apple
37,126,196,23.59997268,90.97597665,Sandy,Winter,apple
2,120,203,23.12652652,94.71203306,Sandy,Winter,apple
11,143,197,22.98458907,93.3204487,Sandy,Winter,apple
10,141,201,22.12659387,90.97818277,Loamy,Winter,apple
24,142,202,22.53779727,91.48135786,Sandy,Winter,apple
23,138,195,22.49095104,91.70292746,Sandy,Winter,apple
18,125,204,22.35548159,94.47811755,Loamy,Winter,apple
13,121,196,22.20700989,93.50574163,Loamy,Winter,apple
26,122,202,22.44516988,94.73763514,Sandy,Winter,apple
28,123,202,22.76643029,92.12438519,Loamy,Winter,apple
26,121,201,22.19109412,90.02575116,Loamy,Winter,apple
21,137,196,23.6119202,91.70293849,Sandy,Winter,apple
21,135,198,23.86087054,94.92048112,Sandy,Winter,apple
5,144,205,21.42177231,92.62665309,Loamy,Winter,apple
2,123,205,22.36629253,90.78572467,Sandy,Winter,apple
15,133,199,23.99686172,91.61001707,Sandy,Winter,apple
31,130,198,21.80129837,92.73446667,Sandy,Winter,apple
25,143,200,23.80436344,92.80441624,Loamy,Winter,apple
16,143,204,23.71475278,91.53331177,Sandy,Winter,apple
19,122,202,23.34467359,90.37981478,Sandy,Winter,apple
10,125,196,22.31253665,90.03577124,Sandy,Winter,apple
20,139,202,23.50201428,92.21083961,Sandy,Winter,apple
28,123,198,23.46260321,91.45665004,Sandy,Winter,apple
28,136,200,23.06204373,92.39544055,Loamy,Winter,apple
2,131,199,22.47420512,91.22759742,Loamy,Winter,apple
2,140,197,22.69780133,92.82223419,Sandy,Winter,apple
27,138,201,23.66682067,93.90191078,Sandy,Winter,apple
30,127,204,22.50050273,92.45878335,Loamy,Winter,apple
32,145,203,23.83053666,90.84422164,Loamy,Winter,apple
29,139,205,23.64142354,93.74461474,Loamy,Winter,apple
26,126,195,21.41363812,92.99124545,Sandy,Winter,apple
40,136,202,22.85267372,94.57645809999998,Sandy,Winter,apple
6,124,200,22.98208095,93.84505029,Sandy,Winter,apple
35,138,200,21.19909519,90.80819418,Sandy,Winter,apple
17,136,196,23.87192332,90.49939035,Sandy,Winter,apple
33,134,205,21.0365275,94.33919546,Loamy,Winter,apple
16,143,197,22.61711614,93.51978375,Sandy,Winter,apple
27,120,200,21.45278675,90.74531921,Loamy,Winter,apple
29,145,205,22.81227579,92.12992101,Loamy,Winter,apple
3,141,197,21.98141856,91.12719303,Loamy,Winter,apple
15,123,204,22.52709326,92.54780429,Loamy,Winter,apple
5,136,195,22.35628673,91.92360477,Loamy,Winter,apple
10,136,204,21.19852186,92.15595143,Loamy,Winter,apple
7,141,195,23.8812458,93.45067555,Sandy,Winter,apple
2,129,201,22.78234161,94.36803516,Sandy,Winter,apple
29,138,197,22.19055385,92.43764169,Sandy,Winter,apple
30,137,200,22.91430043,90.70475565,Sandy,Winter,apple
29,132,204,23.08950736,90.22507299,Loamy,Winter,apple
14,139,197,21.72484506,92.83975602,Loamy,Winter,apple
18,125,203,22.44307715,91.59234006,Loamy,Winter,apple
33,143,204,21.1316077,91.95769858,Sandy,Winter,apple
40,144,196,22.71750705,92.25479855,Sandy,Winter,apple
9,143,197,23.75033085,92.88160462,Sandy,Winter,apple
38,135,203,23.76121837,93.661643,Sandy,Winter,apple
28,130,196,22.13450646,94.67695747,Loamy,Winter,apple
35,142,203,21.17089176,90.23730166,Sandy,Winter,apple
12,129,205,22.36238282,91.15761594,Loamy,Winter,apple
1,135,203,22.77856513,92.70124029,Sandy,Winter,apple
0,145,205,21.22503442,90.09877774,Sandy,Winter,apple
31,121,201,23.15791104,90.34396882,Sandy,Winter,apple
35,131,203,22.42776057,93.91722423,Sandy,Winter,apple
29,140,195,23.64082979,90.95257927,Sandy,Winter,apple
33,138,198,22.29423493,90.69033986,Loamy,Winter,apple
14,140,197,23.35225078,90.90054697,Loamy,Winter,apple
35,145,195,22.03911546,94.58075845,Loamy,Winter,apple
40,120,197,23.80593812,92.48879468,Sandy,Winter,apple
25,132,198,22.31944084,90.85174383,Sandy,Winter,apple
31,137,196,22.14464104,93.82567435,Loamy,Winter,apple
36,144,196,23.65167552,94.50528753,Loamy,Winter,apple
10,140,197,22.16939473,90.27185592,Loamy,Winter,apple
22,30,12,15.78144173,92.51077745,Loamy,Winter,orange
37,6,13,26.03097313,91.50819306,Black,Winter,orange
27,13,6,13.36050601,91.35608208,Black,Winter,orange
7,16,9,18.87957654,92.04304496,Black,Winter,orange
20,7,9,29.47741671,91.57802915,Black,Winter,orange
26,27,10,28.06903173,92.91487288,Loamy,Winter,orange
5,23,15,25.66901098,92.04670813,Black,Winter,orange
0,18,14,29.77149434,92.00719952,Black,Winter,orange
39,24,14,30.55472573,90.90343769,Black,Winter,orange
13,23,6,23.96147583,90.26408017,Black,Winter,orange
21,17,15,23.98289638,91.5473145,Black,Winter,orange
33,12,8,25.26052689,90.31153735,Clay,Winter,orange
6,9,12,31.08368929,90.14362642,Black,Winter,orange
19,7,10,14.78003032,91.22062116,Loamy,Winter,orange
24,18,6,26.56608303,94.45239715,Loamy,Winter,orange
9,11,8,24.85903405,94.39000473,Clay,Winter,orange
31,8,7,34.51465139,93.63812684,Black,Winter,orange
22,17,5,24.12188673,90.72351622,Clay,Winter,orange
13,5,8,23.85340379,90.10522549,Black,Winter,orange
16,8,9,24.60297538,91.28408653,Black,Winter,orange
4,13,6,15.63211033,94.25966183,Black,Winter,orange
0,25,14,19.33516809,91.97978938,Loamy,Winter,orange
8,7,10,28.2620488,91.98317355,Clay,Winter,orange
4,23,5,22.67594476,93.36348717,Black,Winter,orange
33,14,8,21.03200078,92.9641969,Black,Winter,orange
30,7,15,33.23453301,91.06053924,Black,Winter,orange
21,29,12,22.30318989,92.15987039,Loamy,Winter,orange
11,14,5,11.50322938,94.8933184,Clay,Winter,orange
9,8,15,14.34320488,94.35734702,Black,Winter,orange
5,18,14,33.105698100000005,93.48447453,Black,Winter,orange
29,25,14,30.49183837,90.4582865,Black,Winter,orange
33,12,15,30.25578031,92.03272799,Loamy,Winter,orange
8,16,6,12.22816189,90.26457428,Black,Winter,orange
15,14,8,10.01081312,90.22399223,Loamy,Winter,orange
16,7,8,22.79196751,90.60901895,Loamy,Winter,orange
0,12,7,20.18432263,90.65458473,Clay,Winter,orange
5,25,6,30.72119881,94.01331956,Loamy,Winter,orange
6,8,11,24.35590861,92.39651663,Clay,Winter,orange
10,5,5,21.21306973,91.35349216,Black,Winter,orange
1,17,6,10.78689755,91.38411917,Clay,Winter,orange
1,30,10,11.89925671,91.34663797,Black,Winter,orange
0,23,15,22.56664172,93.37488907,Black,Winter,orange
24,27,9,18.86883219,93.24688124,Loamy,Winter,orange
36,11,13,17.34083741,93.04897191,Black,Winter,orange
40,21,8,34.90665289,92.87820148,Black,Winter,orange
40,22,6,24.53610067,91.90997228,Loamy,Winter,orange
32,18,13,13.8377282,91.74780462,Loamy,Winter,orange
9,10,10,22.3551049,93.52211892,Loamy,Winter,orange
13,16,8,34.74004942,93.12316972,Clay,Winter,orange
15,9,11,11.54785707,94.14861001,Black,Winter,orange
29,11,5,23.13338811,91.94670335,Black,Winter,orange
1,15,9,29.98364695,94.55239717,Black,Winter,orange
18,5,11,20.87947369,90.93756231,Loamy,Winter,orange
14,22,9,17.24944623,91.13772765,Clay,Winter,orange
33,15,7,15.83388699,91.68293851,Black,Winter,orange
4,6,7,23.01014302,91.11764246,Clay,Winter,orange
17,16,14,16.39624284,92.18151927,Clay,Winter,orange
12,20,10,24.45132792,93.10527686,Clay,Winter,orange
34,29,8,31.87859192,91.15248149,Loamy,Winter,orange
39,28,10,31.34920143,91.48247612,Black,Winter,orange
31,25,12,18.05142392,90.03969587,Black,Winter,orange
12,6,8,30.84835031,92.86773675,Loamy,Winter,orange
12,29,13,22.45616931,91.52781832,Black,Winter,orange
26,11,11,13.70319166,90.95589386,Black,Winter,orange
19,24,15,20.48954522,93.72485075,Black,Winter,orange
39,21,9,13.20844373,94.02769434,Loamy,Winter,orange
16,29,13,32.31944397,93.67804556,Loamy,Winter,orange
36,29,13,20.68185224,90.91510525,Black,Winter,orange
37,23,12,31.52675982,90.50621806,Loamy,Winter,orange
39,9,15,25.35467646,91.81183218,Black,Winter,orange
31,5,14,17.66545409,91.69865887,Clay,Winter,orange
18,12,8,12.59093977,91.81668769,Loamy,Winter,orange
20,20,10,11.86631922,93.68394562,Clay,Winter,orange
5,8,5,11.03367937,92.22706805,Clay,Winter,orange
20,8,12,25.2990432,94.96419851,Black,Winter,orange
25,21,11,32.23797837,90.15406807,Loamy,Winter,orange
14,19,14,17.68408797,94.35815354,Clay,Winter,orange
37,18,12,10.2708877,90.19147747,Black,Winter,orange
26,15,6,17.22034507,94.78797376,Clay,Winter,orange
13,22,5,19.667056,90.50096668,Black,Winter,orange
32,25,9,10.35609594,93.75652041,Black,Winter,orange
19,7,9,27.255435,91.71369387,Clay,Winter,orange
28,7,9,34.591784600000004,92.13229786,Clay,Winter,orange
24,30,11,32.39523995,94.51768464,Clay,Winter,orange
7,17,10,10.16431299,91.22320999,Loamy,Winter,orange
18,23,8,21.49118657,93.43949693,Loamy,Winter,orange
7,20,12,16.53460397,94.76759975,Loamy,Winter,orange
20,23,11,31.8520694,90.12220323,Loamy,Winter,orange
18,14,11,28.04799508,90.00621688,Clay,Winter,orange
34,11,10,31.75048899,94.59551226,Black,Winter,orange
20,29,10,29.07412717,93.27189064,Black,Winter,orange
37,24,13,19.14381903,90.71037456,Black,Winter,orange
12,8,10,16.14820285,91.4448027,Black,Winter,orange
34,10,14,34.05296914,92.05811721,Clay,Winter,orange
6,13,9,34.51423957,90.56151463,Black,Winter,orange
27,30,5,32.71748548,90.54608254,Black,Winter,orange
13,8,12,25.16296632,92.54736032,Black,Winter,orange
6,7,7,27.68167318,94.47316879,Black,Winter,orange
40,17,15,21.35093384,90.9492967,Black,Winter,orange
31,26,9,11.69894639,93.25638873,Black,Winter,orange
61,68,50,35.21462816,91.49725058,Clay,Monsoon,papaya
58,46,45,42.39413392,90.79028064,Clay,Summer,papaya
45,47,55,38.4191628,91.14220381,Clay,Winter,papaya
39,65,53,35.33294932,92.11508608,Clay,Monsoon,papaya
31,68,45,42.92325255,90.07600528,Clay,Monsoon,papaya
70,68,45,33.83508569,92.85470152,Clay,Monsoon,papaya
68,62,50,33.20258348,92.76437927,Clay,Monsoon,papaya
34,65,47,23.48546973,93.71043692,Clay,Monsoon,papaya
38,68,54,29.33710543,90.81781439,Clay,Monsoon,papaya
69,64,47,40.21199348,94.50766912,Clay,Monsoon,papaya
58,51,47,42.13473976,91.70445386,Clay,Monsoon,papaya
59,47,53,32.86316618,91.4618874,Clay,Summer,papaya
44,64,54,29.80744318,91.38048469,Clay,Monsoon,papaya
56,57,48,31.56213762,93.0484859,Clay,Summer,papaya
69,60,54,36.32268069,93.06134398,Clay,Monsoon,papaya
56,58,49,37.13165026,94.60761797,Clay,Monsoon,papaya
49,55,53,38.4418717,93.63739039,Clay,Summer,papaya
38,51,52,32.66160599,90.78931681,Clay,Summer,papaya
54,65,47,27.92765919,91.55594211,Clay,Monsoon,papaya
57,57,51,39.01793345,91.48815629,Clay,Winter,papaya
39,52,53,32.51247398,94.65904123,Clay,Summer,papaya
58,67,45,38.72382798,91.72514851,Clay,Summer,papaya
61,64,52,43.30204933,92.83405443,Clay,Winter,papaya
34,62,55,27.58548913,90.72526502,Clay,Monsoon,papaya
31,48,45,40.78881819,92.90951393,Clay,Monsoon,papaya
47,46,52,23.19451074,91.40301608,Clay,Monsoon,papaya
32,68,52,32.68067385,92.61715632,Clay,Monsoon,papaya
36,59,46,34.28879307,93.61082872,Clay,Winter,papaya
61,51,51,39.30050027,94.16193416,Clay,Winter,papaya
70,54,46,39.73149053,91.12220596,Clay,Winter,papaya
44,56,49,39.23342464,91.25589286,Clay,Summer,papaya
34,68,51,27.34734861,94.17756725,Clay,Summer,papaya
50,59,47,40.76998685,92.09278584,Clay,Monsoon,papaya
39,70,52,26.26559543,90.79668055,Clay,Summer,papaya
34,61,49,28.12971499,93.3210737,Clay,Winter,papaya
44,60,55,34.2804607,90.55561637,Clay,Winter,papaya
31,62,52,33.7960155,93.00754254,Clay,Monsoon,papaya
65,62,51,31.53243779,90.87394933,Clay,Monsoon,papaya
44,57,53,42.30495821,90.51431779,Clay,Summer,papaya
50,47,48,24.63676897,90.61964344,Clay,Monsoon,papaya
43,50,48,28.28222883,91.37059792,Clay,Monsoon,papaya
60,46,53,24.48620746,92.98254537,Clay,Monsoon,papaya
70,68,55,42.84609252,94.63548176,Clay,Summer,papaya
59,62,52,43.67549305,93.10887229,Clay,Winter,papaya
60,58,51,42.07213781,92.92203105,Clay,Monsoon,papaya
42,60,47,33.46873719,92.12746225,Clay,Monsoon,papaya
35,66,47,31.7018373,91.66232213,Clay,Summer,papaya
34,65,48,41.41968393,90.03863107,Clay,Monsoon,papaya
36,54,46,42.54744013,94.94482086,Clay,Monsoon,papaya
39,64,52,28.91842453,94.63676767,Clay,Summer,papaya
37,52,47,43.08022702,93.90305729,Clay,Monsoon,papaya
33,47,46,29.20300896,93.96834049,Clay,Monsoon,papaya
34,48,48,41.04224355,91.37258067,Clay,Monsoon,papaya
49,54,50,25.62446619,93.18240298,Clay,Winter,papaya
40,65,49,35.32876402,91.06138506,Clay,Monsoon,papaya
68,52,49,24.42561272,92.27749066,Clay,Summer,papaya
50,46,52,31.18298415,90.21646909,Clay,Summer,papaya
65,63,50,31.88342554,91.3256535,Clay,Summer,papaya
40,49,47,42.93368602,91.1756748,Clay,Monsoon,papaya
42,53,48,23.11407669,94.31994776,Clay,Monsoon,papaya
49,55,51,24.87212063,93.90560147,Clay,Monsoon,papaya
59,62,49,43.36051537,93.35191636,Clay,Winter,papaya
63,58,47,26.83054058,90.75379971,Clay,Monsoon,papaya
70,65,52,30.42012134,93.12659793,Clay,Summer,papaya
63,50,52,28.64555584,93.22642604,Clay,Winter,papaya
40,64,47,32.50037548,93.47888842,Clay,Summer,papaya
63,58,50,43.03714283,94.6428898,Clay,Summer,papaya
45,58,49,30.10773379,90.34546355,Clay,Summer,papaya
66,69,47,23.69212243,93.61055571,Clay,Summer,papaya
54,67,52,35.67667332,93.30641944,Clay,Monsoon,papaya
69,67,52,27.71948962,94.43877142,Clay,Summer,papaya
67,68,49,35.26824831,92.38282957,Clay,Monsoon,papaya
45,57,47,23.16855863,90.78821158,Clay,Monsoon,papaya
56,50,52,33.08706051,92.25197542,Clay,Summer,papaya
70,50,53,37.4620912,90.44967809,Clay,Monsoon,papaya
44,47,45,38.73218907,94.73613484,Clay,Monsoon,papaya
50,60,47,32.57720726,92.74889453,Clay,Winter,papaya
52,51,53,38.38231475,93.10378595,Clay,Monsoon,papaya
35,68,45,42.93605359,90.09448142,Clay,Monsoon,papaya
68,69,52,25.65492304,92.74501561,Clay,Summer,papaya
32,55,52,37.58899717,91.99740365,Clay,Monsoon,papaya
32,55,51,29.60718808,93.15642801,Clay,Summer,papaya
48,62,47,25.34756111,93.02871078,Clay,Monsoon,papaya
39,69,53,25.9300384,93.02357765,Clay,Monsoon,papaya
